18        ; Number of general header lines after this line
v1.0      ; TOLNet standardized format version for profile data
15        ; Number of profiles in this file
14        ; Number of data columns for all profiles
ALT, m, Altitude above sea level (center of sampling bin)                 ; Column 1
O3ND, molec.m-3, Ozone number density (measured)                          ; Column 2
O3NDUncert, molec.m-3, Ozone number density combined standard uncertainty ; Column 3
O3NDResol, m, Ozone number density standardized vertical resolution ; Column 4
Precision, %, Measurement precision                                       ; Column 5
ChRange, #, Channel range (1.0 to N.0, nearest-field to farthest-field)   ; Column 6
O3MR, ppbv, Ozone mixing ratio (derived)                                  ; Column 7
O3MRUncert, ppbv, Ozone mixing ratio combined standard uncertainty        ; Column 8
Press, hPa, Air pressure used to derive ozone mixing ratio                ; Column 9
PressUncert, hPa, Air pressure standard uncertainty                       ; Column 10
Temp, K, Air temperature used to derive ozone mixing ratio                ; Column 11
TempUncert, K, air temperature ratio standard uncertainty                 ; Column 12
AirND, molec.m-3, air number density used to derive ozone mixing ratio    ; Column 13
AirNDUncert, molec.m-3, Air number density standard uncertainty           ; Column 14
-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999 ; Missing data values
5                                                           ; Number of general comments lines
NASA LaRC Mobile Ozone Lidar                                ; INSTRUMENT NAME
REDACTED REDACTED, NASA LaRC, REDACTED@REDACTED.COM         ; PI AND CONTACT INFO
JPL-TTM                                                     ; SITE NAME
-117.68300, 34.38330, 2285.00                               ; SITE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m) 
R0                                                          ; DATA REVISION # (if value >0 then provide text below)
#BEGIN PROFILE ;-------------------------------------------------------------------------------------------
13                                      ; Number of data header lines
667                                     ; NUMBER OF DATA LINES IN THIS PROFILE
2017-05-05, 19:37:29                    ; DATA PROCESSING DATE, TIME
LMOLparallel, O3 DIAL, 2016 Oct 17, (Contact G. Redacted Redacted.P.Redacted@Redacted.com); DATA PROCESSING VERSION
NOMINAL                                 ; RESULTS QUALITY (NOMINAL, FAIR, POOR)
2016-08-16, 19:31:50                    ; PROFILE DATE, TIME (UT) START
2016-08-16, 19:41:50                    ; PROFILE DATE, TIME (UT) END
2016-08-16, 19:36:50                    ; PROFILE DATE, TIME (UT) MEAN
Standard atmosphere monthly averaged number densities; SOURCE OF A PRIORI Press, Temp, AirND USED TO DERIVE OZONE MIXING RATIO
2017-05-05, 19:37:29                    ; SOURCE DATE, TIME (UT)
-117.68300, 34.38330, 2285.00           ; SOURCE LONGITUDE, LATITUDE, ELEVATION (degE, degN, m)
Please check the README file for additional comments and external data acknowledgement.; OPERATOR COMMENTS
Contact Operator for further detail on processing and data quality.; OPERATOR COMMENTS
ALT, O3ND, O3NDUncert, O3NDResol, Precision, ChRange, O3MR, O3MRUncert, Press, PressUncert, Temp, TempUncert, AirND, AirNDUncert ; Data variables short names for easy visual identification of data columns (separated by commas)
9732.5, 3.710e+17, 6.420e+16, 2109.6, 5.47, 4.00, 40.84, 7.07, 3.023e+02, 1.511e+01, 2.404e+02, 1.202e+01, 9.084e+24, 4.542e+23,
9747.5, 3.706e+17, 6.464e+16, 2094.8, 5.56, 4.00, 40.86, 7.13, 3.017e+02, 1.509e+01, 2.403e+02, 1.201e+01, 9.070e+24, 4.535e+23,
9762.5, 3.657e+17, 6.481e+16, 2096.9, 5.65, 4.00, 40.38, 7.16, 3.011e+02, 1.506e+01, 2.402e+02, 1.201e+01, 9.056e+24, 4.528e+23,
9777.5, 3.625e+17, 6.505e+16, 2107.5, 5.71, 4.00, 40.10, 7.20, 3.006e+02, 1.503e+01, 2.401e+02, 1.200e+01, 9.042e+24, 4.521e+23,
9792.5, 3.631e+17, 6.549e+16, 2116.0, 5.72, 4.00, 40.22, 7.26, 3.000e+02, 1.500e+01, 2.400e+02, 1.200e+01, 9.028e+24, 4.514e+23,
9807.5, 3.681e+17, 6.614e+16, 2116.0, 5.70, 4.00, 40.84, 7.34, 2.994e+02, 1.497e+01, 2.399e+02, 1.199e+01, 9.014e+24, 4.507e+23,
9822.5, 3.738e+17, 6.687e+16, 2116.0, 5.68, 4.00, 41.53, 7.43, 2.989e+02, 1.494e+01, 2.398e+02, 1.199e+01, 8.999e+24, 4.500e+23,
9837.5, 3.790e+17, 6.762e+16, 2109.6, 5.68, 4.00, 42.17, 7.53, 2.983e+02, 1.491e+01, 2.397e+02, 1.198e+01, 8.985e+24, 4.493e+23,
9852.5, 3.803e+17, 6.820e+16, 2109.6, 5.71, 4.00, 42.39, 7.60, 2.977e+02, 1.489e+01, 2.396e+02, 1.198e+01, 8.971e+24, 4.486e+23,
9867.5, 3.839e+17, 6.888e+16, 2111.8, 5.71, 4.00, 42.86, 7.69, 2.972e+02, 1.486e+01, 2.395e+02, 1.197e+01, 8.957e+24, 4.479e+23,
9882.5, 3.888e+17, 6.965e+16, 2109.6, 5.71, 4.00, 43.47, 7.79, 2.966e+02, 1.483e+01, 2.394e+02, 1.197e+01, 8.943e+24, 4.471e+23,
9897.5, 3.905e+17, 7.020e+16, 2103.3, 5.75, 4.00, 43.74, 7.86, 2.960e+02, 1.480e+01, 2.393e+02, 1.196e+01, 8.929e+24, 4.464e+23,
9912.5, 3.892e+17, 7.061e+16, 2105.4, 5.80, 4.00, 43.66, 7.92, 2.955e+02, 1.477e+01, 2.392e+02, 1.196e+01, 8.915e+24, 4.457e+23,
9927.5, 3.887e+17, 7.109e+16, 2116.0, 5.83, 4.00, 43.67, 7.99, 2.949e+02, 1.474e+01, 2.391e+02, 1.195e+01, 8.901e+24, 4.450e+23,
9942.5, 3.910e+17, 7.172e+16, 2111.8, 5.86, 4.00, 44.00, 8.07, 2.943e+02, 1.472e+01, 2.390e+02, 1.195e+01, 8.887e+24, 4.443e+23,
9957.5, 3.937e+17, 7.244e+16, 2111.8, 5.89, 4.00, 44.38, 8.17, 2.937e+02, 1.469e+01, 2.389e+02, 1.194e+01, 8.872e+24, 4.436e+23,
9972.5, 3.954e+17, 7.311e+16, 2111.8, 5.92, 4.00, 44.64, 8.25, 2.932e+02, 1.466e+01, 2.388e+02, 1.194e+01, 8.858e+24, 4.429e+23,
9987.5, 3.974e+17, 7.384e+16, 2116.0, 5.94, 4.00, 44.94, 8.35, 2.926e+02, 1.463e+01, 2.387e+02, 1.193e+01, 8.844e+24, 4.422e+23,
10002.5, 3.999e+17, 7.457e+16, 2116.0, 5.97, 4.00, 45.28, 8.45, 2.920e+02, 1.460e+01, 2.386e+02, 1.193e+01, 8.830e+24, 4.415e+23,
10017.5, 4.013e+17, 7.519e+16, 2116.0, 6.00, 4.00, 45.51, 8.53, 2.915e+02, 1.457e+01, 2.385e+02, 1.192e+01, 8.816e+24, 4.408e+23,
10032.5, 4.035e+17, 7.588e+16, 2113.9, 6.02, 4.00, 45.84, 8.62, 2.909e+02, 1.455e+01, 2.384e+02, 1.192e+01, 8.802e+24, 4.401e+23,
10047.5, 4.049e+17, 7.650e+16, 2113.9, 6.05, 4.00, 46.08, 8.71, 2.903e+02, 1.452e+01, 2.383e+02, 1.191e+01, 8.788e+24, 4.394e+23,
10062.5, 4.040e+17, 7.701e+16, 2109.7, 6.13, 4.00, 46.04, 8.78, 2.898e+02, 1.449e+01, 2.382e+02, 1.191e+01, 8.774e+24, 4.387e+23,
10077.5, 4.038e+17, 7.769e+16, 2111.8, 6.19, 4.00, 46.10, 8.87, 2.892e+02, 1.446e+01, 2.381e+02, 1.190e+01, 8.760e+24, 4.380e+23,
10092.5, 4.028e+17, 7.830e+16, 2111.8, 6.26, 4.00, 46.05, 8.95, 2.886e+02, 1.443e+01, 2.380e+02, 1.190e+01, 8.745e+24, 4.373e+23,
10107.5, 4.018e+17, 7.889e+16, 2109.6, 6.34, 4.00, 46.02, 9.04, 2.881e+02, 1.440e+01, 2.379e+02, 1.189e+01, 8.731e+24, 4.366e+23,
10122.5, 4.006e+17, 7.941e+16, 2109.6, 6.40, 4.00, 45.96, 9.11, 2.875e+02, 1.437e+01, 2.378e+02, 1.189e+01, 8.717e+24, 4.359e+23,
10137.5, 4.015e+17, 8.005e+16, 2103.3, 6.46, 4.00, 46.13, 9.20, 2.869e+02, 1.435e+01, 2.377e+02, 1.188e+01, 8.703e+24, 4.352e+23,
10152.5, 4.002e+17, 8.050e+16, 2101.2, 6.53, 4.00, 46.05, 9.27, 2.864e+02, 1.432e+01, 2.376e+02, 1.188e+01, 8.689e+24, 4.345e+23,
10167.5, 3.988e+17, 8.095e+16, 2103.3, 6.59, 4.00, 45.97, 9.33, 2.858e+02, 1.429e+01, 2.375e+02, 1.187e+01, 8.675e+24, 4.337e+23,
10182.5, 3.984e+17, 8.155e+16, 2107.5, 6.64, 4.00, 46.01, 9.42, 2.852e+02, 1.426e+01, 2.374e+02, 1.187e+01, 8.661e+24, 4.330e+23,
10197.5, 3.966e+17, 8.207e+16, 2113.9, 6.70, 4.00, 45.87, 9.49, 2.847e+02, 1.423e+01, 2.373e+02, 1.186e+01, 8.647e+24, 4.323e+23,
10212.5, 3.961e+17, 8.259e+16, 2109.7, 6.77, 4.00, 45.88, 9.57, 2.841e+02, 1.420e+01, 2.372e+02, 1.186e+01, 8.633e+24, 4.316e+23,
10227.5, 3.962e+17, 8.319e+16, 2107.5, 6.83, 4.00, 45.97, 9.65, 2.835e+02, 1.418e+01, 2.371e+02, 1.185e+01, 8.618e+24, 4.309e+23,
10242.5, 3.996e+17, 8.404e+16, 2109.6, 6.84, 4.00, 46.44, 9.77, 2.830e+02, 1.415e+01, 2.370e+02, 1.185e+01, 8.604e+24, 4.302e+23,
10257.5, 4.036e+17, 8.498e+16, 2113.9, 6.83, 4.00, 46.98, 9.89, 2.824e+02, 1.412e+01, 2.369e+02, 1.184e+01, 8.590e+24, 4.295e+23,
10272.5, 4.096e+17, 8.599e+16, 2113.9, 6.81, 4.00, 47.76, 10.03, 2.818e+02, 1.409e+01, 2.367e+02, 1.184e+01, 8.576e+24, 4.288e+23,
10287.5, 4.147e+17, 8.698e+16, 2116.0, 6.79, 4.00, 48.43, 10.16, 2.812e+02, 1.406e+01, 2.366e+02, 1.183e+01, 8.562e+24, 4.281e+23,
10302.5, 4.187e+17, 8.796e+16, 2116.0, 6.80, 4.00, 48.98, 10.29, 2.807e+02, 1.403e+01, 2.365e+02, 1.183e+01, 8.548e+24, 4.274e+23,
10317.5, 4.250e+17, 8.927e+16, 2116.0, 6.80, 4.00, 49.81, 10.46, 2.801e+02, 1.401e+01, 2.364e+02, 1.182e+01, 8.534e+24, 4.267e+23,
10332.5, 4.349e+17, 9.072e+16, 2109.6, 6.76, 4.00, 51.04, 10.65, 2.795e+02, 1.398e+01, 2.363e+02, 1.182e+01, 8.520e+24, 4.260e+23,
10347.5, 4.382e+17, 9.152e+16, 2109.6, 6.76, 4.00, 51.52, 10.76, 2.790e+02, 1.395e+01, 2.362e+02, 1.181e+01, 8.506e+24, 4.253e+23,
10362.5, 4.372e+17, 9.203e+16, 2111.8, 6.82, 4.00, 51.49, 10.84, 2.784e+02, 1.392e+01, 2.361e+02, 1.181e+01, 8.491e+24, 4.246e+23,
10377.5, 4.371e+17, 9.266e+16, 2107.5, 6.88, 4.00, 51.56, 10.93, 2.778e+02, 1.389e+01, 2.360e+02, 1.180e+01, 8.477e+24, 4.239e+23,
10392.5, 4.385e+17, 9.341e+16, 2092.7, 6.96, 4.00, 51.81, 11.04, 2.773e+02, 1.386e+01, 2.359e+02, 1.180e+01, 8.463e+24, 4.232e+23,
10407.5, 4.411e+17, 9.427e+16, 2069.3, 7.05, 4.00, 52.20, 11.16, 2.767e+02, 1.384e+01, 2.358e+02, 1.179e+01, 8.449e+24, 4.225e+23,
10422.5, 4.415e+17, 9.504e+16, 2050.3, 7.16, 4.00, 52.34, 11.27, 2.761e+02, 1.381e+01, 2.357e+02, 1.179e+01, 8.435e+24, 4.218e+23,
10437.5, 4.442e+17, 9.592e+16, 2026.9, 7.26, 4.00, 52.74, 11.39, 2.756e+02, 1.378e+01, 2.356e+02, 1.178e+01, 8.421e+24, 4.210e+23,
10452.5, 4.468e+17, 9.682e+16, 2003.6, 7.36, 4.00, 53.15, 11.52, 2.750e+02, 1.375e+01, 2.355e+02, 1.178e+01, 8.407e+24, 4.203e+23,
10467.5, 4.413e+17, 9.711e+16, 2012.1, 7.47, 4.00, 52.58, 11.57, 2.744e+02, 1.372e+01, 2.354e+02, 1.177e+01, 8.393e+24, 4.196e+23,
10482.5, 4.273e+17, 9.690e+16, 2058.7, 7.58, 4.00, 51.00, 11.57, 2.739e+02, 1.369e+01, 2.353e+02, 1.177e+01, 8.379e+24, 4.189e+23,
10497.5, 4.250e+17, 9.755e+16, 2084.2, 7.60, 4.00, 50.81, 11.66, 2.733e+02, 1.366e+01, 2.352e+02, 1.176e+01, 8.364e+24, 4.182e+23,
10512.5, 4.228e+17, 9.816e+16, 2113.9, 7.59, 4.00, 50.64, 11.76, 2.727e+02, 1.364e+01, 2.351e+02, 1.176e+01, 8.350e+24, 4.175e+23,
10527.5, 4.246e+17, 9.893e+16, 2107.5, 7.64, 4.00, 50.93, 11.87, 2.722e+02, 1.361e+01, 2.350e+02, 1.175e+01, 8.336e+24, 4.168e+23,
10542.5, 4.248e+17, 9.963e+16, 2094.8, 7.74, 4.00, 51.04, 11.97, 2.716e+02, 1.358e+01, 2.349e+02, 1.175e+01, 8.322e+24, 4.161e+23,
10557.5, 4.261e+17, 1.005e+17, 2073.6, 7.85, 4.00, 51.28, 12.09, 2.710e+02, 1.355e+01, 2.348e+02, 1.174e+01, 8.308e+24, 4.154e+23,
10572.5, 4.252e+17, 1.013e+17, 2067.2, 7.98, 4.00, 51.27, 12.22, 2.705e+02, 1.352e+01, 2.347e+02, 1.174e+01, 8.294e+24, 4.147e+23,
10587.5, 4.229e+17, 1.024e+17, 2086.3, 8.07, 4.00, 51.08, 12.36, 2.699e+02, 1.349e+01, 2.346e+02, 1.173e+01, 8.280e+24, 4.140e+23,
10602.5, 4.215e+17, 1.035e+17, 2107.5, 8.13, 4.00, 50.99, 12.52, 2.693e+02, 1.347e+01, 2.345e+02, 1.173e+01, 8.266e+24, 4.133e+23,
10617.5, 4.238e+17, 1.045e+17, 2094.8, 8.21, 4.00, 51.35, 12.66, 2.688e+02, 1.344e+01, 2.344e+02, 1.172e+01, 8.252e+24, 4.126e+23,
10632.5, 4.258e+17, 1.054e+17, 2073.6, 8.32, 4.00, 51.69, 12.79, 2.682e+02, 1.341e+01, 2.343e+02, 1.172e+01, 8.237e+24, 4.119e+23,
10647.5, 4.294e+17, 1.063e+17, 2052.4, 8.40, 4.00, 52.21, 12.93, 2.676e+02, 1.338e+01, 2.342e+02, 1.171e+01, 8.223e+24, 4.112e+23,
10662.5, 4.305e+17, 1.071e+17, 2035.4, 8.50, 4.00, 52.44, 13.05, 2.670e+02, 1.335e+01, 2.341e+02, 1.171e+01, 8.209e+24, 4.105e+23,
10677.5, 4.184e+17, 1.067e+17, 2063.0, 8.64, 4.00, 51.06, 13.02, 2.665e+02, 1.332e+01, 2.340e+02, 1.170e+01, 8.195e+24, 4.098e+23,
10692.5, 4.107e+17, 1.069e+17, 2099.0, 8.72, 4.00, 50.20, 13.07, 2.659e+02, 1.330e+01, 2.339e+02, 1.170e+01, 8.181e+24, 4.091e+23,
10707.5, 4.162e+17, 1.088e+17, 2109.6, 8.73, 4.00, 50.96, 13.32, 2.653e+02, 1.327e+01, 2.338e+02, 1.169e+01, 8.167e+24, 4.083e+23,
10722.5, 4.219e+17, 1.107e+17, 2109.6, 8.78, 4.00, 51.74, 13.58, 2.648e+02, 1.324e+01, 2.337e+02, 1.169e+01, 8.153e+24, 4.076e+23,
10737.5, 2.522e+17, 6.663e+16, 2105.4, 8.93, 4.00, -9999, -9999, 2.642e+02, 1.321e+01, 2.336e+02, 1.168e+01, 8.139e+24, 4.069e+23,
10752.5, -9999, -9999, 2094.8, -9999, 4.00, -9999, -9999, 2.636e+02, 1.318e+01, 2.335e+02, 1.168e+01, 8.125e+24, 4.062e+23,
10767.5, -9999, -9999, 2073.6, -9999, 4.00, -9999, -9999, 2.631e+02, 1.315e+01, 2.334e+02, 1.167e+01, 8.111e+24, 4.055e+23,
10782.5, -9999, -9999, 2084.2, -9999, 4.00, -9999, -9999, 2.625e+02, 1.313e+01, 2.333e+02, 1.166e+01, 8.096e+24, 4.048e+23,
10797.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.619e+02, 1.310e+01, 2.332e+02, 1.166e+01, 8.082e+24, 4.041e+23,
10812.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.614e+02, 1.307e+01, 2.331e+02, 1.165e+01, 8.068e+24, 4.034e+23,
10827.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.608e+02, 1.304e+01, 2.330e+02, 1.165e+01, 8.054e+24, 4.027e+23,
10842.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.602e+02, 1.301e+01, 2.329e+02, 1.164e+01, 8.040e+24, 4.020e+23,
10857.5, -9999, -9999, 2107.5, -9999, 4.00, -9999, -9999, 2.597e+02, 1.298e+01, 2.328e+02, 1.164e+01, 8.026e+24, 4.013e+23,
10872.5, -9999, -9999, 2107.5, -9999, 4.00, -9999, -9999, 2.591e+02, 1.295e+01, 2.327e+02, 1.163e+01, 8.012e+24, 4.006e+23,
10887.5, -9999, -9999, 2113.9, -9999, 4.00, -9999, -9999, 2.585e+02, 1.293e+01, 2.326e+02, 1.163e+01, 7.998e+24, 3.999e+23,
10902.5, -9999, -9999, 2116.0, -9999, 4.00, -9999, -9999, 2.580e+02, 1.290e+01, 2.325e+02, 1.162e+01, 7.984e+24, 3.992e+23,
10917.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.574e+02, 1.287e+01, 2.324e+02, 1.162e+01, 7.969e+24, 3.985e+23,
10932.5, -9999, -9999, 2101.2, -9999, 4.00, -9999, -9999, 2.568e+02, 1.284e+01, 2.323e+02, 1.161e+01, 7.955e+24, 3.978e+23,
10947.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.563e+02, 1.281e+01, 2.322e+02, 1.161e+01, 7.941e+24, 3.971e+23,
10962.5, -9999, -9999, 2107.5, -9999, 4.00, -9999, -9999, 2.557e+02, 1.278e+01, 2.321e+02, 1.160e+01, 7.927e+24, 3.964e+23,
10977.5, -9999, -9999, 2113.9, -9999, 4.00, -9999, -9999, 2.551e+02, 1.276e+01, 2.320e+02, 1.160e+01, 7.913e+24, 3.956e+23,
10992.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.545e+02, 1.273e+01, 2.319e+02, 1.159e+01, 7.899e+24, 3.949e+23,
11007.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.540e+02, 1.270e+01, 2.318e+02, 1.159e+01, 7.885e+24, 3.942e+23,
11022.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.534e+02, 1.267e+01, 2.317e+02, 1.158e+01, 7.871e+24, 3.935e+23,
11037.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.528e+02, 1.264e+01, 2.316e+02, 1.158e+01, 7.857e+24, 3.928e+23,
11052.5, -9999, -9999, 2111.8, -9999, 4.00, -9999, -9999, 2.523e+02, 1.261e+01, 2.315e+02, 1.157e+01, 7.842e+24, 3.921e+23,
11067.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.517e+02, 1.259e+01, 2.314e+02, 1.157e+01, 7.828e+24, 3.914e+23,
11082.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.511e+02, 1.256e+01, 2.313e+02, 1.156e+01, 7.814e+24, 3.907e+23,
11097.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.506e+02, 1.253e+01, 2.312e+02, 1.156e+01, 7.800e+24, 3.900e+23,
11112.5, -9999, -9999, 2113.9, -9999, 4.00, -9999, -9999, 2.500e+02, 1.250e+01, 2.311e+02, 1.155e+01, 7.786e+24, 3.893e+23,
11127.5, -9999, -9999, 2113.9, -9999, 4.00, -9999, -9999, 2.494e+02, 1.247e+01, 2.310e+02, 1.155e+01, 7.772e+24, 3.886e+23,
11142.5, -9999, -9999, 2116.0, -9999, 4.00, -9999, -9999, 2.489e+02, 1.244e+01, 2.309e+02, 1.154e+01, 7.758e+24, 3.879e+23,
11157.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.483e+02, 1.241e+01, 2.308e+02, 1.154e+01, 7.744e+24, 3.872e+23,
11172.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.477e+02, 1.239e+01, 2.307e+02, 1.153e+01, 7.730e+24, 3.865e+23,
11187.5, -9999, -9999, 2111.8, -9999, 4.00, -9999, -9999, 2.472e+02, 1.236e+01, 2.306e+02, 1.153e+01, 7.715e+24, 3.858e+23,
11202.5, -9999, -9999, 2113.9, -9999, 4.00, -9999, -9999, 2.466e+02, 1.233e+01, 2.305e+02, 1.152e+01, 7.701e+24, 3.851e+23,
11217.5, -9999, -9999, 2107.5, -9999, 4.00, -9999, -9999, 2.460e+02, 1.230e+01, 2.304e+02, 1.152e+01, 7.687e+24, 3.844e+23,
11232.5, -9999, -9999, 2094.8, -9999, 4.00, -9999, -9999, 2.455e+02, 1.227e+01, 2.303e+02, 1.151e+01, 7.673e+24, 3.837e+23,
11247.5, -9999, -9999, 2065.1, -9999, 4.00, -9999, -9999, 2.449e+02, 1.224e+01, 2.302e+02, 1.151e+01, 7.659e+24, 3.829e+23,
11262.5, -9999, -9999, 2039.6, -9999, 4.00, -9999, -9999, 2.443e+02, 1.222e+01, 2.301e+02, 1.150e+01, 7.645e+24, 3.822e+23,
11277.5, -9999, -9999, 2018.4, -9999, 4.00, -9999, -9999, 2.438e+02, 1.219e+01, 2.300e+02, 1.150e+01, 7.631e+24, 3.815e+23,
11292.5, -9999, -9999, 2050.3, -9999, 4.00, -9999, -9999, 2.432e+02, 1.216e+01, 2.299e+02, 1.149e+01, 7.617e+24, 3.808e+23,
11307.5, -9999, -9999, 2090.6, -9999, 4.00, -9999, -9999, 2.426e+02, 1.213e+01, 2.297e+02, 1.149e+01, 7.603e+24, 3.801e+23,
11322.5, -9999, -9999, 2116.0, -9999, 4.00, -9999, -9999, 2.420e+02, 1.210e+01, 2.296e+02, 1.148e+01, 7.588e+24, 3.794e+23,
11337.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.415e+02, 1.207e+01, 2.295e+02, 1.148e+01, 7.574e+24, 3.787e+23,
11352.5, -9999, -9999, 2094.8, -9999, 4.00, -9999, -9999, 2.409e+02, 1.205e+01, 2.294e+02, 1.147e+01, 7.560e+24, 3.780e+23,
11367.5, -9999, -9999, 2071.5, -9999, 4.00, -9999, -9999, 2.403e+02, 1.202e+01, 2.293e+02, 1.147e+01, 7.546e+24, 3.773e+23,
11382.5, -9999, -9999, 2050.3, -9999, 4.00, -9999, -9999, 2.398e+02, 1.199e+01, 2.292e+02, 1.146e+01, 7.532e+24, 3.766e+23,
11397.5, -9999, -9999, 2031.2, -9999, 4.00, -9999, -9999, 2.392e+02, 1.196e+01, 2.291e+02, 1.146e+01, 7.518e+24, 3.759e+23,
11412.5, -9999, -9999, 2009.9, -9999, 4.00, -9999, -9999, 2.386e+02, 1.193e+01, 2.290e+02, 1.145e+01, 7.504e+24, 3.752e+23,
11427.5, -9999, -9999, 1988.7, -9999, 4.00, -9999, -9999, 2.381e+02, 1.190e+01, 2.289e+02, 1.145e+01, 7.490e+24, 3.745e+23,
11442.5, -9999, -9999, 1967.5, -9999, 4.00, -9999, -9999, 2.375e+02, 1.188e+01, 2.288e+02, 1.144e+01, 7.476e+24, 3.738e+23,
11457.5, -9999, -9999, 1944.2, -9999, 4.00, -9999, -9999, 2.369e+02, 1.185e+01, 2.287e+02, 1.144e+01, 7.461e+24, 3.731e+23,
11472.5, -9999, -9999, 1923.0, -9999, 4.00, -9999, -9999, 2.364e+02, 1.182e+01, 2.286e+02, 1.143e+01, 7.447e+24, 3.724e+23,
11487.5, -9999, -9999, 1901.8, -9999, 4.00, -9999, -9999, 2.358e+02, 1.179e+01, 2.285e+02, 1.143e+01, 7.433e+24, 3.717e+23,
11502.5, -9999, -9999, 1880.5, -9999, 4.00, -9999, -9999, 2.352e+02, 1.176e+01, 2.284e+02, 1.142e+01, 7.419e+24, 3.710e+23,
11517.5, -9999, -9999, 1861.5, -9999, 4.00, -9999, -9999, 2.347e+02, 1.173e+01, 2.283e+02, 1.142e+01, 7.405e+24, 3.703e+23,
11532.5, -9999, -9999, 1840.2, -9999, 4.00, -9999, -9999, 2.341e+02, 1.170e+01, 2.282e+02, 1.141e+01, 7.391e+24, 3.695e+23,
11547.5, -9999, -9999, 1944.2, -9999, 4.00, -9999, -9999, 2.335e+02, 1.168e+01, 2.281e+02, 1.141e+01, 7.377e+24, 3.688e+23,
11562.5, -9999, -9999, 2054.5, -9999, 4.00, -9999, -9999, 2.330e+02, 1.165e+01, 2.280e+02, 1.140e+01, 7.363e+24, 3.681e+23,
11577.5, -9999, -9999, 2103.3, -9999, 4.00, -9999, -9999, 2.324e+02, 1.162e+01, 2.279e+02, 1.140e+01, 7.349e+24, 3.674e+23,
11592.5, -9999, -9999, 2084.2, -9999, 4.00, -9999, -9999, 2.318e+02, 1.159e+01, 2.278e+02, 1.139e+01, 7.334e+24, 3.667e+23,
11607.5, -9999, -9999, 2065.1, -9999, 4.00, -9999, -9999, 2.313e+02, 1.156e+01, 2.277e+02, 1.139e+01, 7.320e+24, 3.660e+23,
11622.5, -9999, -9999, 2048.1, -9999, 4.00, -9999, -9999, 2.307e+02, 1.153e+01, 2.276e+02, 1.138e+01, 7.306e+24, 3.653e+23,
11637.5, -9999, -9999, 2048.1, -9999, 4.00, -9999, -9999, 2.301e+02, 1.151e+01, 2.275e+02, 1.138e+01, 7.292e+24, 3.646e+23,
11652.5, -9999, -9999, 2073.6, -9999, 4.00, -9999, -9999, 2.296e+02, 1.148e+01, 2.274e+02, 1.137e+01, 7.278e+24, 3.639e+23,
11667.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.290e+02, 1.145e+01, 2.273e+02, 1.137e+01, 7.264e+24, 3.632e+23,
11682.5, -9999, -9999, 2116.0, -9999, 4.00, -9999, -9999, 2.284e+02, 1.142e+01, 2.272e+02, 1.136e+01, 7.250e+24, 3.625e+23,
11697.5, -9999, -9999, 2116.0, -9999, 4.00, -9999, -9999, 2.278e+02, 1.139e+01, 2.271e+02, 1.136e+01, 7.236e+24, 3.618e+23,
11712.5, -9999, -9999, 2109.6, -9999, 4.00, -9999, -9999, 2.273e+02, 1.136e+01, 2.270e+02, 1.135e+01, 7.222e+24, 3.611e+23,
11727.5, -9999, -9999, 2094.8, -9999, 4.00, -9999, -9999, 2.267e+02, 1.134e+01, 2.269e+02, 1.135e+01, 7.207e+24, 3.604e+23,
11742.5, -9999, -9999, 2073.6, -9999, 4.00, -9999, -9999, 2.261e+02, 1.131e+01, 2.271e+02, 1.136e+01, 7.185e+24, 3.593e+23,
11757.5, -9999, -9999, 2052.4, -9999, 4.00, -9999, -9999, 2.257e+02, 1.128e+01, 2.270e+02, 1.135e+01, 7.173e+24, 3.587e+23,
11772.5, -9999, -9999, 2031.2, -9999, 4.00, -9999, -9999, 2.252e+02, 1.126e+01, 2.269e+02, 1.135e+01, 7.161e+24, 3.581e+23,
11787.5, -9999, -9999, 2009.9, -9999, 4.00, -9999, -9999, 2.248e+02, 1.124e+01, 2.268e+02, 1.134e+01, 7.149e+24, 3.575e+23,
